"igpm_2014_2018";"valor_receita_publica";"rank_receita_uf";"indicador_competitividade";"n_votos";"valor_receita_total";"n_vagas_uf";"situacao_eleitoral";"sexo";"cargo";"ano_eleicao";"uf";"rank_votacao_uf"
"1,3121289";;"92";"Não competitivo";"355";"1500";"16";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SC";"109"
"1,3121289";;"109";"Não competitivo";"924";"28080,32";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"184"
"1,3121289";;"156";"Não competitivo";"1045";"10090";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"178"
"1,3121289";;"195";"Não competitivo";"114";"4200";"31";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"RS";"291"
"1,3121289";;"107";"Não competitivo";"2272";"29436,64";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"123"
"1,3121289";;"190";"Não competitivo";"388";"4622,89";"31";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"248"
"1,3121289";;"253";"Não competitivo";"52";"1020";"31";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"RS";"302"
"1,3121289";;"197";"Não competitivo";"3581";"2616,64";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"110"
"1,3121289";;"18";"Competitivo";"93926";"1164241,7";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"28"
"1,3121289";;"42";"Competitivo";"77017";"393780,34";"31";"ELEITO POR MÉDIA";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"33"
"1,3121289";;"218";"Não competitivo";"707";"1756,64";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"180"
"1,3121289";;"240";"Não competitivo";"1744";"1590,79";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"145"
"1,3121289";;"53";"Competitivo";"33492";"196550";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"45"
"1,3121289";;"200";"Não competitivo";"1188";"2383,43";"30";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"PR";"152"
"1,3121289";;"150";"Não competitivo";"1539";"7339,48";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"140"
"1,3121289";;"96";"Não competitivo";"339";"205,13";"16";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SC";"110"
"1,3121289";;"218";"Não competitivo";"485";"1756,64";"30";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"PR";"214"
"1,3121289";;"5";"Competitivo";"123770";"1704577,07";"16";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SC";"9"
"1,3121289";;"127";"Não competitivo";"2405";"16188,69";"31";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"RS";"127"
"1,3121289";;"114";"Não competitivo";"1649";"26280";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"148"
"1,3121289";;"117";"Não competitivo";"4901";"20867,64";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"97"
"1,3121289";;"63";"Não competitivo";"10120";"12200";"16";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SC";"40"
"1,3121289";;"194";"Não competitivo";"2616";"4300";"31";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"121"
"1,3121289";;"91";"Não competitivo";"2744";"54711,62";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"117"
"1,3121289";;"239";"Não competitivo";"396";"1724";"31";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RS";"245"
"1,3121289";;"28";"Competitivo";"23384";"673097,12";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"50"
"1,3121289";;"178";"Não competitivo";"461";"6750,5";"31";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"233"
"1,3121289";;"183";"Não competitivo";"782";"6333,6";"31";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RS";"194"
"1,3121289";;"75";"Não competitivo";"6922";"99993,64";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"81"
"1,3121289";;"217";"Não competitivo";"249";"2000";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"271"
"1,3121289";;"16";"Competitivo";"31483";"1211130,95";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"49"
"1,3121289";;"119";"Não competitivo";"1498";"16684,64";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"142"
"1,3121289";;"92";"Não competitivo";"8915";"41324";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"80"
"1,3121289";;"224";"Não competitivo";"152";"1800";"31";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"RS";"288"
"1,3121289";;"22";"Competitivo";"71794";"810129,99";"31";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RS";"35"
"1,3121289";;"71";"Não competitivo";"980";"7741,05";"16";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SC";"91"
"1,3121289";;"164";"Não competitivo";"308";"4898";"30";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"238"
"1,3121289";;"224";"Não competitivo";"186";"1800";"31";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"282"
"1,3121289";;"68";"Competitivo";"43608";"127751,67";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"41"
"1,3121289";;"60";"Não competitivo";"15824";"150616,24";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"61"
"1,3121289";;"83";"Não competitivo";"5305";"74588,66";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"92"
"1,3121289";;"56";"Não competitivo";"16421";"122032,62";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"65"
"1,3121289";;"255";"Não competitivo";"2237";"1000";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"135"
"1,3121289";;"78";"Não competitivo";"2785";"5214";"16";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SC";"62"
"1,3121289";;"27";"Competitivo";"78607";"373176,79";"16";"ELEITO POR QP";"FEMININO";"DEPUTADO FEDERAL";"2014";"SC";"17"
"1,3121289";;"72";"Não competitivo";"3342";"7700";"16";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SC";"59"
"1,3121289";;"18";"Competitivo";"115431";"619891";"16";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SC";"10"
"1,3121289";;"15";"Competitivo";"156263";"1769880,14";"30";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"7"
"1,3121289";;"173";"Não competitivo";"3539";"7640";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"106"
"1,3121289";;"103";"Não competitivo";"5146";"33590,59";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"94"
"1,3121289";;"72";"Não competitivo";"2154";"111029";"30";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"PR";"126"
"1,3121289";;"6";"Competitivo";"221409";"1631542,19";"16";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SC";"2"
"1,3121289";;"137";"Não competitivo";"634";"10150";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"191"
"1,3121289";;"204";"Não competitivo";"728";"3225";"31";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"200"
"1,3121289";;"50";"Não competitivo";"13191";"36914,05";"16";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SC";"37"
"1,3121289";;"268";"Não competitivo";"561";"300";"31";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RS";"221"
"1,3121289";;"108";"Não competitivo";"648";"29957,19";"31";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RS";"209"
"1,3121289";;"28";"Competitivo";"109469";"599857,53";"31";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"21"
"1,3121289";;"155";"Não competitivo";"588";"10134";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"217"
"1,3121289";;"76";"Não competitivo";"12935";"99626,88";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"67"
"1,3121289";;"3";"Competitivo";"162462";"2713220";"31";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"1"
"1,3121289";;"248";"Não competitivo";"959";"820";"30";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"162"
"1,3121289";;"105";"Não competitivo";"2432";"114,5";"16";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"SC";"71"
"1,3121289";;"139";"Não competitivo";"1589";"9786,64";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"138"
"1,3121289";;"154";"Não competitivo";"691";"6500";"30";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PR";"184"
"1,3121289";;"26";"Competitivo";"59923";"649600";"31";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RS";"38"
"1,3121289";;"252";"Não competitivo";"172";"1030";"31";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"RS";"284"
"1,3121289";;"442";"Não competitivo";"1452";"5086,5";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"350"
"1,3121289";;"49";"Não competitivo";"4633";"31507,74";"10";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"ES";"43"
"1,3121289";;"439";"Não competitivo";"107";"5197,5";"46";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"807"
"1,3121289";;"191";"Não competitivo";"52";"1448";"39";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"BA";"276"
"1,3121289";;"126";"Competitivo";"25872";"73997,5";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"64"
"1,3121289";;"49";"Competitivo";"33221";"615259,51";"46";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"53"
"1,3121289";;"393";"Não competitivo";"708";"6550";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"506"
"1,3121289";;"135";"Competitivo";"30533";"66472,93";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"57"
"1,3121289";;"42";"Competitivo";"96134";"440435,14";"39";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"26"
"1,3121289";;"98";"Não competitivo";"1734";"23523,64";"39";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"130"
"1,3121289";;"104";"Não competitivo";"370";"5213,75";"10";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"ES";"119"
"1,3121289";;"531";"Não competitivo";"599";"3042";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"543"
"1,3121289";;"478";"Não competitivo";"931";"4083";"46";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"451"
"1,3121289";;"57";"Não competitivo";"2167";"21811";"10";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"ES";"59"
"1,3121289";;"455";"Não competitivo";"778";"4789";"46";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"486"
"1,3121289";;"765";"Não competitivo";"44";"600";"46";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"839"
"1,3121289";;"634";"Não competitivo";"71";"1540";"46";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"828"
"1,3121289";;"47";"Competitivo";"95158";"382654";"39";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"28"
"1,3121289";;"149";"Não competitivo";"767";"4068";"39";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"176"
"1,3121289";;"13";"Competitivo";"36966";"129609";"8";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SE";"12"
"1,3121289";;"81";"Não competitivo";"343";"300";"12";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"PB";"68"
"1,3121289";;"217";"Não competitivo";"6310";"23460,8";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"170"
"1,3121289";;"137";"Não competitivo";"1330";"6820";"39";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"144"
"1,3121289";;"77";"Não competitivo";"672";"9885";"10";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"ES";"101"
"1,3121289";;"347";"Não competitivo";"2291";"9422,57";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"280"
"1,3121289";;"72";"Competitivo";"55636";"90838,4";"39";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"49"
"1,3121289";;"73";"Não competitivo";"1095";"13275,71";"10";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"ES";"84"
"1,3121289";;"137";"Não competitivo";"4533";"64110,9";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"193"
"1,3121289";;"20";"Competitivo";"103190";"1362633,01";"46";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"13"
"1,3121289";;"89";"Competitivo";"19479";"167006,3";"46";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"82"
"1,3121289";;"169";"Não competitivo";"1014";"43300";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"437"
"1,3121289";;"384";"Não competitivo";"696";"6880";"46";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"509"
"1,3121289";;"196";"Não competitivo";"6658";"30830";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"163"
"1,3121289";;"15";"Competitivo";"64969";"456235,44";"10";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"ES";"9"
"1,3121289";;"302";"Não competitivo";"3461";"12400";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"223"
"1,3121289";;"277";"Não competitivo";"369";"14792,5";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"657"
"1,3121289";;"522";"Não competitivo";"144";"3200";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"783"
"1,3121289";;"2";"Competitivo";"36570";"1281323,58";"8";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SE";"13"
"1,3121289";;"44";"Não competitivo";"6241";"424412,47";"39";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"84"
"1,3121289";;"568";"Não competitivo";"129";"2370";"46";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"796"
"1,3121289";;"560";"Não competitivo";"179";"2437,5";"46";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"769"
"1,3121289";;"111";"Não competitivo";"3329";"96510,06";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"229"
"1,3121289";;"713";"Não competitivo";"11798";"1015";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"117"
"1,3121289";;"634";"Não competitivo";"573";"1540";"46";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"549"
"1,3121289";;"67";"Não competitivo";"10039";"255561,55";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"129"
"1,3121289";;"653";"Não competitivo";"393";"1410";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"640"
"1,3121289";;"473";"Não competitivo";"656";"4196,66";"46";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"522"
"1,3121289";;"21";"Competitivo";"24628";"1278985";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"65"
"1,3121289";;"68";"Não competitivo";"722";"14635,26";"10";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"ES";"97"
"1,3121289";;"434";"Não competitivo";"3380";"5399";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"227"
"1,3121289";;"118";"Não competitivo";"718";"13185";"39";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"BA";"178"
"1,3121289";;"530";"Não competitivo";"533";"3045";"46";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"568"
"1,3121289";;"28";"Não competitivo";"1098";"17303,75";"8";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SE";"35"
"1,3121289";;"139";"Não competitivo";"340";"500";"10";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"ES";"122"
"1,3121289";;"208";"Não competitivo";"5839";"26208,5";"46";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"172"
"1,3121289";;"806";"Não competitivo";"139";"218,4";"46";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"792"
"1,3121289";;"375";"Não competitivo";"584";"7313,19";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"546"
"1,3121289";;"176";"Não competitivo";"3162";"41497";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"238"
"1,3121289";;"349";"Não competitivo";"1245";"9326,9";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"387"
"1,3121289";;"16";"Competitivo";"16694";"1314039,34";"39";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"70"
"1,3121289";;"212";"Não competitivo";"37";"400";"39";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"BA";"281"
"1,3121289";;"410";"Não competitivo";"159";"6000";"46";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"777"
"1,3121289";;"123";"Competitivo";"144770";"75592,07";"46";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"7"
"1,3121289";;"332";"Não competitivo";"1712";"10632,5";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"327"
"1,3121289";;"358";"Não competitivo";"3776";"8272,5";"46";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"212"
"1,3121289";;"765";"Não competitivo";"15";"600";"46";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"859"
"1,3121289";;"52";"Não competitivo";"3020";"28076";"10";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"ES";"51"
"1,3121289";;"16";"Não competitivo";"9575";"76440,91";"8";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SE";"17"
"1,3121289";;"101";"Não competitivo";"5011";"126192,6";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"186"
"1,3121289";;"31";"Competitivo";"57362";"660917,6";"39";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"45"
"1,3121289";;"395";"Não competitivo";"4346";"6500";"46";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"197"
"1,3121289";;"39";"Não competitivo";"2250";"10730";"8";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SE";"24"
"1,3121289";;"537";"Não competitivo";"5091";"2900";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"182"
"1,3121289";;"102";"Não competitivo";"2847";"20002";"39";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"108"
"1,3121289";;"668";"Não competitivo";"387";"1352,5";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"641"
"1,3121289";;"170";"Não competitivo";"2517";"43065";"46";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"268"
"1,3121289";;"33";"Competitivo";"61899";"609330";"39";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"44"
"1,3121289";;"403";"Não competitivo";"2169";"6287,5";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"288"
"1,3121289";;"32";"Não competitivo";"756";"14634,7";"8";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SE";"40"
"1,3121289";;"9";"Competitivo";"125605";"2094970,72";"39";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"9"
"1,3121289";;"52";"Competitivo";"161438";"304005";"39";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"3"
"1,3121289";;"600";"Não competitivo";"125";"1900";"46";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"798"
"1,3121289";;"452";"Não competitivo";"3204";"4891,5";"46";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"236"
"1,3121289";;"307";"Não competitivo";"597";"12203,73";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"544"
"1,3121289";;"585";"Não competitivo";"269";"2100";"46";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"723"
"1,3121289";;"20";"Não competitivo";"6552";"104000,64";"12";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PB";"28"
"1,3121289";;"317";"Não competitivo";"1999";"11742";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"302"
"1,3121289";;"85";"Não competitivo";"4872";"174316";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"188"
"1,3121289";;"642";"Não competitivo";"49";"1448";"46";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"838"
"1,3121289";;"168";"Não competitivo";"4199";"43478,45";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"199"
"1,3121289";;"199";"Não competitivo";"7795";"29600";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"150"
"1,3121289";;"2";"Competitivo";"161999";"1742321,25";"12";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"PB";"3"
"1,3121289";;"88";"Competitivo";"7449";"33300";"39";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"78"
"1,3121289";;"60";"Competitivo";"22778";"362237,5";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"72"
"1,3121289";;"99";"Não competitivo";"15944";"131478,7";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"98"
"1,3121289";;"175";"Não competitivo";"66";"2196";"39";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"273"
"1,3121289";;"477";"Não competitivo";"612";"4103";"46";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"537"
"1,3121289";;"27";"Não competitivo";"6988";"91902,74";"10";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"ES";"36"
"1,3121289";;;"Não competitivo";"548";"1440";"46";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"560"
"1,3121289";;"67";"Competitivo";"12882";"132174,6";"39";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"72"
"1,3121289";;"388";"Não competitivo";"1360";"6775";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"367"
"1,3121289";;"154";"Não competitivo";"11566";"51392,3";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"118"
"1,3121289";;"813";"Não competitivo";"134";"50";"46";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"795"
"1,3121289";;"13";"Competitivo";"169215";"1607840,05";"39";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"2"
"1,3121289";;"783";"Não competitivo";"298";"400";"46";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"704"
"1,3121289";;"616";"Não competitivo";"607";"1730";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"539"
"1,3121289";;"10";"Competitivo";"89118";"1901580";"39";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"29"
"1,3121289";;"721";"Não competitivo";"68";"952,5";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"830"
"1,3121289";;"230";"Não competitivo";"1733";"20020";"46";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"RJ";"326"
"1,3121289";;"76";"Não competitivo";"83";"500";"12";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"PB";"83"
"1,3121289";;"28";"Competitivo";"123284";"797796,35";"39";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"BA";"11"
"1,3121289";;"70";"Não competitivo";"383";"14367,5";"10";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"ES";"118"
"1,3121289";;"141";"Não competitivo";"4057";"59205";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"206"
"1,3121289";;"212";"Não competitivo";"85";"400";"39";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"BA";"266"
"1,3121289";;"117";"Competitivo";"17631";"87582,56";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"88"
"1,3121289";;"515";"Não competitivo";"2147";"3400";"46";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"291"
"1,3121289";;"813";"Não competitivo";"107";"50";"46";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"RJ";"807"
